"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713829613' - ul.timeaccess > e.customint2                        ",1054,1054,0,442636,985,1054
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713827814' - ul.timeaccess > e.customint2                        ",1054,1054,0,442546,978,1054
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713826014' - ul.timeaccess > e.customint2                        ",1053,1053,0,442639,985,1053
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713845809' - ul.timeaccess > e.customint2                        ",1053,1053,0,442613,977,1053
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713852113' - ul.timeaccess > e.customint2                        ",1053,1053,0,442774,984,1053
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713850313' - ul.timeaccess > e.customint2                        ",1053,1053,0,442753,986,1053
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713843114' - ul.timeaccess > e.customint2                        ",1053,1053,0,442684,985,1053
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713826910' - ul.timeaccess > e.customint2                        ",1053,1053,0,442624,984,1053
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713834110' - ul.timeaccess > e.customint2                        ",1053,1052,1,442643,985,1053
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713825113' - ul.timeaccess > e.customint2                        ",1051,1051,0,442544,985,1051
